ciudad,calle,fecha,hora,ruta_imagen,num_vehiculos,nivel_trafico,temperatura,lluvia,litros_m2,laborable,franja_horaria
Madrid,Princesa - Serrano Jover,2025-10-27,1900-01-01 21:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-27_21-30-00.jpg,7,Medio,13.2,No,0.0,Laborable,Noche
Madrid,Alonso Martínez,2025-10-27,1900-01-01 21:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-27_21-30-00.jpg,2,Bajo,13.2,No,0.0,Laborable,Noche
Madrid,Cibeles 1,2025-10-27,1900-01-01 21:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-27_21-30-01.jpg,4,Bajo,13.2,No,0.0,Laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-27,1900-01-01 21:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-27_21-30-01.jpg,8,Medio,13.2,No,0.0,Laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-27,1900-01-01 21:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-27_21-30-02.jpg,3,Bajo,13.2,No,0.0,Laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-27,1900-01-01 21:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-27_21-30-02.jpg,2,Bajo,13.2,No,0.0,Laborable,Noche
Madrid,Callao / Gran Vía,2025-10-27,1900-01-01 21:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-27_21-30-02.jpg,16,Elevado,13.2,No,0.0,Laborable,Noche
Madrid,Cuatro Caminos,2025-10-27,1900-01-01 21:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-27_21-30-03.jpg,7,Medio,13.2,No,0.0,Laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-27,1900-01-01 21:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-27_21-30-03.jpg,2,Bajo,13.2,No,0.0,Laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-27,1900-01-01 21:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-27_21-30-04.jpg,2,Bajo,13.2,No,0.0,Laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-27,1900-01-01 21:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-27_21-45-00.jpg,6,Medio,12.9,No,0.0,Laborable,Noche
Madrid,Alonso Martínez,2025-10-27,1900-01-01 21:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-27_21-45-01.jpg,2,Bajo,12.9,No,0.0,Laborable,Noche
Madrid,Cibeles 1,2025-10-27,1900-01-01 21:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-27_21-45-03.jpg,3,Bajo,12.9,No,0.0,Laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-27,1900-01-01 21:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-27_21-45-05.jpg,8,Medio,12.9,No,0.0,Laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-27,1900-01-01 21:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-27_21-45-07.jpg,3,Bajo,12.9,No,0.0,Laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-27,1900-01-01 21:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-27_21-45-08.jpg,8,Medio,12.9,No,0.0,Laborable,Noche
Madrid,Callao / Gran Vía,2025-10-27,1900-01-01 21:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-27_21-45-09.jpg,11,Medio,12.9,No,0.0,Laborable,Noche
Madrid,Cuatro Caminos,2025-10-27,1900-01-01 21:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-27_21-45-10.jpg,5,Bajo,12.9,No,0.0,Laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-27,1900-01-01 21:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-27_21-45-11.jpg,0,Bajo,12.9,No,0.0,Laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-27,1900-01-01 21:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-27_21-45-13.jpg,1,Bajo,12.9,No,0.0,Laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-27,1900-01-01 22:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-27_22-00-00.jpg,6,Medio,12.7,No,0.0,Laborable,Noche
Madrid,Alonso Martínez,2025-10-27,1900-01-01 22:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-27_22-00-02.jpg,1,Bajo,12.7,No,0.0,Laborable,Noche
Madrid,Cibeles 1,2025-10-27,1900-01-01 22:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-27_22-00-06.jpg,8,Medio,12.7,No,0.0,Laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-27,1900-01-01 22:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-27_22-00-08.jpg,4,Bajo,12.7,No,0.0,Laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-27,1900-01-01 22:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-27_22-00-10.jpg,3,Bajo,12.7,No,0.0,Laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-27,1900-01-01 22:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-27_22-00-12.jpg,7,Medio,12.7,No,0.0,Laborable,Noche
Madrid,Callao / Gran Vía,2025-10-27,1900-01-01 22:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-27_22-00-13.jpg,11,Medio,12.7,No,0.0,Laborable,Noche
Madrid,Cuatro Caminos,2025-10-27,1900-01-01 22:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-27_22-00-14.jpg,6,Medio,12.7,No,0.0,Laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-27,1900-01-01 22:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-27_22-00-16.jpg,0,Bajo,12.7,No,0.0,Laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-27,1900-01-01 22:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-27_22-00-19.jpg,1,Bajo,12.7,No,0.0,Laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-27,1900-01-01 22:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-27_22-15-00.jpg,1,Bajo,12.4,No,0.0,Laborable,Noche
Madrid,Alonso Martínez,2025-10-27,1900-01-01 22:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-27_22-15-02.jpg,1,Bajo,12.4,No,0.0,Laborable,Noche
Madrid,Cibeles 1,2025-10-27,1900-01-01 22:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-27_22-15-04.jpg,8,Medio,12.4,No,0.0,Laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-27,1900-01-01 22:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-27_22-15-05.jpg,4,Bajo,12.4,No,0.0,Laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-27,1900-01-01 22:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-27_22-15-07.jpg,1,Bajo,12.4,No,0.0,Laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-27,1900-01-01 22:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-27_22-15-08.jpg,4,Bajo,12.4,No,0.0,Laborable,Noche
Madrid,Callao / Gran Vía,2025-10-27,1900-01-01 22:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-27_22-15-09.jpg,9,Medio,12.4,No,0.0,Laborable,Noche
Madrid,Cuatro Caminos,2025-10-27,1900-01-01 22:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-27_22-15-10.jpg,3,Bajo,12.4,No,0.0,Laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-27,1900-01-01 22:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-27_22-15-11.jpg,0,Bajo,12.4,No,0.0,Laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-27,1900-01-01 22:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-27_22-15-12.jpg,7,Medio,12.4,No,0.0,Laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-27,1900-01-01 22:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-27_22-30-00.jpg,5,Bajo,11.9,No,0.0,Laborable,Noche
Madrid,Alonso Martínez,2025-10-27,1900-01-01 22:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-27_22-30-02.jpg,5,Bajo,11.9,No,0.0,Laborable,Noche
Madrid,Cibeles 1,2025-10-27,1900-01-01 22:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-27_22-30-04.jpg,1,Bajo,11.9,No,0.0,Laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-27,1900-01-01 22:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-27_22-30-06.jpg,2,Bajo,11.9,No,0.0,Laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-27,1900-01-01 22:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-27_22-30-08.jpg,5,Bajo,11.9,No,0.0,Laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-27,1900-01-01 22:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-27_22-30-10.jpg,5,Bajo,11.9,No,0.0,Laborable,Noche
Madrid,Callao / Gran Vía,2025-10-27,1900-01-01 22:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-27_22-30-13.jpg,9,Medio,11.9,No,0.0,Laborable,Noche
Madrid,Cuatro Caminos,2025-10-27,1900-01-01 22:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-27_22-30-14.jpg,7,Medio,11.9,No,0.0,Laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-27,1900-01-01 22:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-27_22-30-16.jpg,0,Bajo,11.9,No,0.0,Laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-27,1900-01-01 22:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-27_22-30-18.jpg,7,Medio,11.9,No,0.0,Laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-27,1900-01-01 22:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-27_22-45-00.jpg,5,Bajo,11.6,No,0.0,Laborable,Noche
Madrid,Alonso Martínez,2025-10-27,1900-01-01 22:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-27_22-45-03.jpg,5,Bajo,11.6,No,0.0,Laborable,Noche
Madrid,Cibeles 1,2025-10-27,1900-01-01 22:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-27_22-45-04.jpg,10,Medio,11.6,No,0.0,Laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-27,1900-01-01 22:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-27_22-45-07.jpg,2,Bajo,11.6,No,0.0,Laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-27,1900-01-01 22:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-27_22-45-10.jpg,3,Bajo,11.6,No,0.0,Laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-27,1900-01-01 22:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-27_22-45-13.jpg,5,Bajo,11.6,No,0.0,Laborable,Noche
Madrid,Callao / Gran Vía,2025-10-27,1900-01-01 22:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-27_22-45-16.jpg,5,Bajo,11.6,No,0.0,Laborable,Noche
Madrid,Cuatro Caminos,2025-10-27,1900-01-01 22:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-27_22-45-20.jpg,5,Bajo,11.6,No,0.0,Laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-27,1900-01-01 22:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-27_22-45-21.jpg,0,Bajo,11.6,No,0.0,Laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-27,1900-01-01 22:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-27_22-45-22.jpg,0,Bajo,11.6,No,0.0,Laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-27,1900-01-01 23:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-27_23-00-00.jpg,6,Medio,10.8,No,0.0,Laborable,Noche
Madrid,Alonso Martínez,2025-10-27,1900-01-01 23:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-27_23-00-03.jpg,1,Bajo,10.8,No,0.0,Laborable,Noche
Madrid,Cibeles 1,2025-10-27,1900-01-01 23:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-27_23-00-06.jpg,10,Medio,10.8,No,0.0,Laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-27,1900-01-01 23:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-27_23-00-08.jpg,1,Bajo,10.8,No,0.0,Laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-27,1900-01-01 23:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-27_23-00-11.jpg,3,Bajo,10.8,No,0.0,Laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-27,1900-01-01 23:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-27_23-00-15.jpg,5,Bajo,10.8,No,0.0,Laborable,Noche
Madrid,Callao / Gran Vía,2025-10-27,1900-01-01 23:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-27_23-00-20.jpg,5,Bajo,10.8,No,0.0,Laborable,Noche
Madrid,Cuatro Caminos,2025-10-27,1900-01-01 23:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-27_23-00-22.jpg,3,Bajo,10.8,No,0.0,Laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-27,1900-01-01 23:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-27_23-00-24.jpg,0,Bajo,10.8,No,0.0,Laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-27,1900-01-01 23:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-27_23-00-26.jpg,0,Bajo,10.8,No,0.0,Laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-27,1900-01-01 23:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-27_23-15-00.jpg,6,Medio,10.5,No,0.0,Laborable,Noche
Madrid,Alonso Martínez,2025-10-27,1900-01-01 23:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-27_23-15-06.jpg,1,Bajo,10.5,No,0.0,Laborable,Noche
Madrid,Cibeles 1,2025-10-27,1900-01-01 23:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-27_23-15-09.jpg,7,Medio,10.5,No,0.0,Laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-27,1900-01-01 23:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-27_23-15-12.jpg,1,Bajo,10.5,No,0.0,Laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-27,1900-01-01 23:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-27_23-15-15.jpg,0,Bajo,10.5,No,0.0,Laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-27,1900-01-01 23:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-27_23-15-17.jpg,5,Bajo,10.5,No,0.0,Laborable,Noche
Madrid,Callao / Gran Vía,2025-10-27,1900-01-01 23:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-27_23-15-18.jpg,10,Medio,10.5,No,0.0,Laborable,Noche
Madrid,Cuatro Caminos,2025-10-27,1900-01-01 23:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-27_23-15-20.jpg,5,Bajo,10.5,No,0.0,Laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-27,1900-01-01 23:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-27_23-15-22.jpg,0,Bajo,10.5,No,0.0,Laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-27,1900-01-01 23:15:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-27_23-15-23.jpg,0,Bajo,10.5,No,0.0,Laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-27,1900-01-01 23:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-27_23-30-00.jpg,2,Bajo,10.2,No,0.0,Laborable,Noche
Madrid,Alonso Martínez,2025-10-27,1900-01-01 23:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-27_23-30-00.jpg,6,Medio,10.2,No,0.0,Laborable,Noche
Madrid,Cibeles 1,2025-10-27,1900-01-01 23:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-27_23-30-01.jpg,7,Medio,10.2,No,0.0,Laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-27,1900-01-01 23:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-27_23-30-01.jpg,4,Bajo,10.2,No,0.0,Laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-27,1900-01-01 23:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-27_23-30-02.jpg,0,Bajo,10.2,No,0.0,Laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-27,1900-01-01 23:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-27_23-30-02.jpg,3,Bajo,10.2,No,0.0,Laborable,Noche
Madrid,Callao / Gran Vía,2025-10-27,1900-01-01 23:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-27_23-30-02.jpg,10,Medio,10.2,No,0.0,Laborable,Noche
Madrid,Cuatro Caminos,2025-10-27,1900-01-01 23:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-27_23-30-03.jpg,5,Bajo,10.2,No,0.0,Laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-27,1900-01-01 23:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-27_23-30-03.jpg,0,Bajo,10.2,No,0.0,Laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-27,1900-01-01 23:30:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-27_23-30-04.jpg,0,Bajo,10.2,No,0.0,Laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-27,1900-01-01 23:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-27_23-45-00.jpg,3,Bajo,9.9,No,0.0,Laborable,Noche
Madrid,Alonso Martínez,2025-10-27,1900-01-01 23:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-27_23-45-01.jpg,6,Medio,9.9,No,0.0,Laborable,Noche
Madrid,Cibeles 1,2025-10-27,1900-01-01 23:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-27_23-45-01.jpg,7,Medio,9.9,No,0.0,Laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-27,1900-01-01 23:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-27_23-45-01.jpg,4,Bajo,9.9,No,0.0,Laborable,Noche
Madrid,Pº Castellana - S. Delgado,2025-10-27,1900-01-01 23:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__Castellana_-_S._Delgado_2025-10-27_23-45-02.jpg,2,Bajo,9.9,No,0.0,Laborable,Noche
Madrid,Av. de América - F. Silvela,2025-10-27,1900-01-01 23:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Av._de_Am_rica_-_F._Silvela_2025-10-27_23-45-02.jpg,3,Bajo,9.9,No,0.0,Laborable,Noche
Madrid,Callao / Gran Vía,2025-10-27,1900-01-01 23:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Callao___Gran_V_a_2025-10-27_23-45-03.jpg,7,Medio,9.9,No,0.0,Laborable,Noche
Madrid,Cuatro Caminos,2025-10-27,1900-01-01 23:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cuatro_Caminos_2025-10-27_23-45-03.jpg,6,Medio,9.9,No,0.0,Laborable,Noche
Madrid,Pº del Prado - Huertas,2025-10-27,1900-01-01 23:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\P__del_Prado_-_Huertas_2025-10-27_23-45-03.jpg,0,Bajo,9.9,No,0.0,Laborable,Noche
Madrid,Plaza de Castilla (Norte),2025-10-27,1900-01-01 23:45:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Plaza_de_Castilla_(Norte)_2025-10-27_23-45-04.jpg,2,Bajo,9.9,No,0.0,Laborable,Noche
Madrid,Princesa - Serrano Jover,2025-10-28,1900-01-01 00:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Princesa_-_Serrano_Jover_2025-10-28_00-00-00.jpg,0,Bajo,9.8,No,0.0,Laborable,Noche
Madrid,Alonso Martínez,2025-10-28,1900-01-01 00:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alonso_Mart_nez_2025-10-28_00-00-01.jpg,1,Bajo,9.8,No,0.0,Laborable,Noche
Madrid,Cibeles 1,2025-10-28,1900-01-01 00:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Cibeles_1_2025-10-28_00-00-01.jpg,7,Medio,9.8,No,0.0,Laborable,Noche
Madrid,Alcalá - Velázquez,2025-10-28,1900-01-01 00:00:00,D:\UE\2025-2026\Primer Cuatri\Proyecto Comp I\imagenesTrafico\Alcal__-_Vel_zquez_2025-10-28_00-00-01.jpg,1,Bajo,9.8,No,0.0,Laborable,Noche
